class,f1_score,precision,recall,support
0,0.66,0.58,0.78,1352.0
1,0.51,0.47,0.56,944.0
2,0.38,0.62,0.27,722.0
3,0.34,0.64,0.23,342.0
4,0.4,0.37,0.42,255.0
5,0.18,1.0,0.1,62.0
