class,f1_score,precision,recall,support
0,0.63,0.59,0.67,1324.0
1,0.39,0.45,0.35,900.0
2,0.45,0.36,0.61,778.0
3,0.3,0.57,0.2,362.0
4,0.23,0.71,0.13,252.0
5,0.0,0.0,0.0,61.0
