class,f1_score,precision,recall,support
0,0.68,0.61,0.75,1333.0
1,0.48,0.53,0.43,955.0
2,0.43,0.6,0.34,727.0
3,0.54,0.46,0.65,347.0
4,0.43,0.36,0.53,254.0
5,0.05,0.14,0.03,61.0
