class,f1_score,precision,recall,support
0,0.51,0.65,0.42,1348.0
1,0.33,0.35,0.3,927.0
2,0.38,0.34,0.43,749.0
3,0.33,0.32,0.35,343.0
4,0.15,0.11,0.23,240.0
5,0.09,0.07,0.16,70.0
