class,f1_score,precision,recall,support
0,0.56,0.45,0.73,1329.0
1,0.04,0.13,0.02,935.0
2,0.26,0.32,0.22,763.0
3,0.0,0.0,0.0,338.0
4,0.18,0.12,0.41,245.0
5,0.0,0.0,0.0,67.0
