class,f1_score,precision,recall,support
0,0.64,0.48,0.95,1307.0
1,0.41,0.62,0.31,942.0
2,0.29,0.78,0.18,770.0
3,0.52,0.55,0.5,331.0
4,0.43,0.62,0.33,263.0
5,0.21,0.62,0.12,64.0
