class,f1_score,precision,recall,support
0,0.65,0.54,0.83,1301.0
1,0.5,0.47,0.54,950.0
2,0.16,0.88,0.09,769.0
3,0.48,0.63,0.39,364.0
4,0.38,0.35,0.42,236.0
5,0.22,1.0,0.12,57.0
