class,f1_score,precision,recall,support
0,0.64,0.51,0.86,1328.0
1,0.44,0.51,0.39,968.0
2,0.4,0.5,0.33,739.0
3,0.43,0.66,0.32,345.0
4,0.13,0.89,0.07,236.0
5,0.0,0.0,0.0,61.0
