class,f1_score,precision,recall,support
0,0.61,0.66,0.56,1338.0
1,0.48,0.4,0.62,905.0
2,0.44,0.53,0.37,760.0
3,0.48,0.45,0.51,347.0
4,0.38,0.48,0.31,259.0
5,0.11,0.16,0.09,68.0
