class,f1_score,precision,recall,support
0,0.54,0.37,0.99,1312.0
1,0.05,0.86,0.03,931.0
2,0.23,0.72,0.13,782.0
3,0.04,0.7,0.02,331.0
4,0.0,0.0,0.0,257.0
5,0.03,0.25,0.02,64.0
