class,f1_score,precision,recall,support
0,0.58,0.41,0.98,1337.0
1,0.25,0.63,0.16,936.0
2,0.41,0.82,0.28,781.0
3,0.03,1.0,0.02,345.0
4,0.0,0.0,0.0,237.0
5,0.0,0.0,0.0,41.0
