class,f1_score,precision,recall,support
0,0.34,0.71,0.22,1312.0
1,0.22,0.35,0.16,955.0
2,0.27,0.41,0.2,764.0
3,0.26,0.21,0.34,338.0
4,0.16,0.09,0.6,229.0
5,0.08,0.05,0.28,79.0
