class,f1_score,precision,recall,support
0,0.65,0.49,0.96,1348.0
1,0.42,0.54,0.35,927.0
2,0.42,0.61,0.32,749.0
3,0.22,0.98,0.12,343.0
4,0.0,0.0,0.0,240.0
5,0.0,0.0,0.0,70.0
