class,f1_score,precision,recall,support
0,0.77,0.76,0.78,1333.0
1,0.49,0.57,0.43,979.0
2,0.55,0.44,0.73,757.0
3,0.52,0.55,0.5,320.0
4,0.13,0.85,0.07,236.0
5,0.14,1.0,0.08,52.0
