class,f1_score,precision,recall,support
0,0.16,0.69,0.09,1311.0
1,0.0,0.33,0.0,992.0
2,0.02,0.43,0.01,733.0
3,0.08,0.08,0.09,338.0
4,0.13,0.08,0.49,242.0
5,0.06,0.03,0.77,61.0
