class,f1_score,precision,recall,support
0,0.57,0.4,0.99,1323.0
1,0.08,0.85,0.04,922.0
2,0.4,0.65,0.29,731.0
3,0.02,1.0,0.01,378.0
4,0.0,0.0,0.0,260.0
5,0.06,0.22,0.03,63.0
