class,f1_score,precision,recall,support
0,0.67,0.76,0.6,1300.0
1,0.52,0.43,0.65,956.0
2,0.5,0.44,0.57,745.0
3,0.52,0.62,0.45,355.0
4,0.05,1.0,0.02,257.0
5,0.0,0.0,0.0,64.0
