class,f1_score,precision,recall,support
0,0.53,0.36,1.0,1300.0
1,0.02,1.0,0.01,956.0
2,0.12,0.76,0.07,745.0
3,0.02,1.0,0.01,355.0
4,0.0,0.0,0.0,257.0
5,0.03,0.12,0.02,64.0
