class,f1_score,precision,recall,support
0,0.23,0.34,0.17,1315.0
1,0.0,0.0,0.0,961.0
2,0.34,0.21,0.85,745.0
3,0.0,0.0,0.0,372.0
4,0.0,0.0,0.0,226.0
5,0.0,0.0,0.0,58.0
