class,f1_score,precision,recall,support
0,0.66,0.58,0.78,1325.0
1,0.0,0.33,0.0,918.0
2,0.04,0.74,0.02,775.0
3,0.0,0.0,0.0,332.0
4,0.27,0.17,0.71,265.0
5,0.08,0.04,0.5,62.0
