class,f1_score,precision,recall,support
0,0.67,0.55,0.86,1317.0
1,0.48,0.5,0.46,934.0
2,0.48,0.58,0.42,785.0
3,0.43,0.66,0.32,331.0
4,0.15,0.84,0.08,251.0
5,0.0,0.0,0.0,59.0
