class,f1_score,precision,recall,support
0,0.62,0.49,0.84,1321.0
1,0.41,0.46,0.38,933.0
2,0.39,0.52,0.32,781.0
3,0.29,0.47,0.21,318.0
4,0.16,0.96,0.08,260.0
5,0.0,0.0,0.0,64.0
