class,f1_score,precision,recall,support
0,0.63,0.59,0.67,1333.0
1,0.26,0.36,0.2,979.0
2,0.21,0.22,0.21,757.0
3,0.33,0.39,0.29,320.0
4,0.26,0.23,0.3,236.0
5,0.08,0.04,0.31,52.0
