class,f1_score,precision,recall,support
0,0.64,0.55,0.77,1343.0
1,0.34,0.53,0.25,911.0
2,0.44,0.42,0.47,763.0
3,0.38,0.46,0.33,318.0
4,0.33,0.34,0.32,269.0
5,0.07,0.23,0.04,73.0
