class,f1_score,precision,recall,support
0,0.55,0.57,0.54,1336.0
1,0.25,0.27,0.24,896.0
2,0.37,0.45,0.32,781.0
3,0.31,0.31,0.3,354.0
4,0.22,0.16,0.35,240.0
5,0.13,0.09,0.24,70.0
