class,f1_score,precision,recall,support
0,0.58,0.57,0.6,1355.0
1,0.28,0.38,0.23,954.0
2,0.38,0.32,0.45,727.0
3,0.34,0.4,0.3,355.0
4,0.16,0.15,0.18,226.0
5,0.05,0.04,0.08,60.0
