class,f1_score,precision,recall,support
0,0.66,0.61,0.71,1339.0
1,0.0,0.0,0.0,954.0
2,0.0,0.0,0.0,753.0
3,0.27,0.16,0.72,335.0
4,0.25,0.17,0.48,227.0
5,0.0,0.0,0.0,69.0
