class,f1_score,precision,recall,support
0,0.63,0.48,0.95,1366.0
1,0.41,0.5,0.35,885.0
2,0.35,0.6,0.24,769.0
3,0.13,0.92,0.07,344.0
4,0.0,0.0,0.0,249.0
5,0.0,0.0,0.0,64.0
