class,f1_score,precision,recall,support
0,0.67,0.65,0.7,1319.0
1,0.5,0.45,0.58,902.0
2,0.46,0.6,0.38,783.0
3,0.55,0.55,0.56,360.0
4,0.46,0.52,0.41,262.0
5,0.08,0.15,0.06,51.0
