class,f1_score,precision,recall,support
0,0.44,0.76,0.31,1380.0
1,0.27,0.41,0.2,932.0
2,0.38,0.39,0.36,738.0
3,0.29,0.23,0.38,329.0
4,0.23,0.14,0.64,238.0
5,0.08,0.05,0.25,60.0
