class,f1_score,precision,recall,support
0,0.6,0.65,0.55,1302.0
1,0.48,0.41,0.58,974.0
2,0.41,0.5,0.35,746.0
3,0.47,0.42,0.53,344.0
4,0.32,0.35,0.29,238.0
5,0.14,0.16,0.12,73.0
