class,f1_score,precision,recall,support
0,0.61,0.45,0.91,1354.0
1,0.28,0.51,0.19,954.0
2,0.36,0.53,0.27,744.0
3,0.33,0.47,0.25,324.0
4,0.21,0.77,0.12,247.0
5,0.11,0.2,0.07,54.0
