class,f1_score,precision,recall,support
0,0.59,0.58,0.59,1344.0
1,0.45,0.39,0.54,957.0
2,0.39,0.48,0.33,740.0
3,0.44,0.47,0.41,355.0
4,0.31,0.43,0.24,226.0
5,0.16,0.2,0.13,55.0
