class,f1_score,precision,recall,support
0,0.66,0.69,0.62,1319.0
1,0.49,0.47,0.52,902.0
2,0.24,0.85,0.14,783.0
3,0.44,0.32,0.73,360.0
4,0.36,0.29,0.45,262.0
5,0.17,0.11,0.31,51.0
