class,f1_score,precision,recall,support
0,0.54,0.37,1.0,1318.0
1,0.02,0.71,0.01,935.0
2,0.18,0.72,0.1,794.0
3,0.01,1.0,0.0,333.0
4,0.0,0.0,0.0,241.0
5,0.06,0.33,0.04,56.0
