class,f1_score,precision,recall,support
0,0.68,0.58,0.83,1360.0
1,0.5,0.52,0.49,956.0
2,0.47,0.53,0.43,748.0
3,0.49,0.71,0.37,334.0
4,0.13,0.8,0.07,228.0
5,0.11,1.0,0.06,51.0
