class,f1_score,precision,recall,support
0,0.65,0.63,0.67,1333.0
1,0.29,0.32,0.27,946.0
2,0.38,0.4,0.37,763.0
3,0.35,0.41,0.3,340.0
4,0.21,0.18,0.24,237.0
5,0.1,0.07,0.21,58.0
