class,f1_score,precision,recall,support
0,0.63,0.49,0.86,1323.0
1,0.42,0.47,0.38,910.0
2,0.39,0.54,0.3,769.0
3,0.4,0.62,0.29,343.0
4,0.13,0.95,0.07,259.0
5,0.0,0.0,0.0,73.0
