class,f1_score,precision,recall,support
0,0.16,0.63,0.09,1318.0
1,0.0,1.0,0.0,937.0
2,0.0,0.17,0.0,780.0
3,0.12,0.13,0.12,340.0
4,0.12,0.07,0.4,235.0
5,0.06,0.03,0.87,67.0
