class,f1_score,precision,recall,support
0,0.6,0.68,0.54,1327.0
1,0.5,0.41,0.63,937.0
2,0.42,0.5,0.36,774.0
3,0.45,0.41,0.5,325.0
4,0.33,0.36,0.31,252.0
5,0.14,0.18,0.11,62.0
