class,f1_score,precision,recall,support
0,0.67,0.55,0.87,1335.0
1,0.51,0.54,0.48,941.0
2,0.47,0.55,0.41,734.0
3,0.42,0.76,0.29,356.0
4,0.14,0.9,0.08,252.0
5,0.0,0.0,0.0,59.0
