class,f1_score,precision,recall,support
0,0.63,0.46,0.97,1307.0
1,0.48,0.63,0.39,942.0
2,0.38,0.65,0.27,770.0
3,0.17,0.94,0.09,331.0
4,0.0,0.0,0.0,263.0
5,0.0,0.0,0.0,64.0
