class,f1_score,precision,recall,support
0,0.58,0.72,0.49,1282.0
1,0.54,0.42,0.75,1003.0
2,0.43,0.51,0.37,723.0
3,0.45,0.41,0.5,345.0
4,0.32,0.78,0.2,253.0
5,0.2,0.89,0.11,71.0
