class,f1_score,precision,recall,support
0,0.67,0.61,0.74,1355.0
1,0.5,0.48,0.53,939.0
2,0.41,0.56,0.33,773.0
3,0.46,0.45,0.47,316.0
4,0.38,0.47,0.32,233.0
5,0.17,0.24,0.13,61.0
