class,f1_score,precision,recall,support
0,0.58,0.41,0.99,1312.0
1,0.36,0.68,0.24,935.0
2,0.28,0.82,0.17,801.0
3,0.07,1.0,0.04,333.0
4,0.0,0.0,0.0,235.0
5,0.0,0.0,0.0,61.0
