class,f1_score,precision,recall,support
0,0.7,0.69,0.7,1348.0
1,0.53,0.46,0.62,894.0
2,0.41,0.64,0.3,758.0
3,0.53,0.5,0.56,378.0
4,0.41,0.37,0.46,236.0
5,0.1,0.27,0.06,63.0
