class,f1_score,precision,recall,support
0,0.59,0.66,0.54,1334.0
1,0.48,0.39,0.6,923.0
2,0.41,0.51,0.34,759.0
3,0.43,0.39,0.48,331.0
4,0.39,0.42,0.35,266.0
5,0.19,0.22,0.17,64.0
