class,f1_score,precision,recall,support
0,0.59,0.63,0.55,1380.0
1,0.45,0.37,0.58,907.0
2,0.39,0.47,0.34,734.0
3,0.44,0.44,0.43,332.0
4,0.32,0.46,0.25,276.0
5,0.05,0.05,0.04,48.0
