class,f1_score,precision,recall,support
0,0.42,0.51,0.36,1323.0
1,0.32,0.26,0.44,968.0
2,0.26,0.32,0.22,766.0
3,0.3,0.46,0.23,328.0
4,0.09,0.07,0.13,221.0
5,0.0,0.0,0.0,71.0
