class,f1_score,precision,recall,support
0,0.59,0.42,0.99,1339.0
1,0.33,0.64,0.22,944.0
2,0.26,0.73,0.16,757.0
3,0.09,0.85,0.05,339.0
4,0.0,0.0,0.0,232.0
5,0.0,0.0,0.0,66.0
