class,f1_score,precision,recall,support
0,0.66,0.61,0.73,1306.0
1,0.45,0.53,0.38,945.0
2,0.51,0.52,0.49,757.0
3,0.51,0.43,0.62,344.0
4,0.39,0.52,0.31,261.0
5,0.13,0.15,0.11,64.0
