class,f1_score,precision,recall,support
0,0.34,0.42,0.28,1370.0
1,0.0,0.0,0.0,918.0
2,0.01,0.6,0.0,748.0
3,0.05,0.13,0.03,327.0
4,0.14,0.08,0.71,256.0
5,0.06,0.03,0.24,58.0
