class,f1_score,precision,recall,support
0,0.54,0.37,1.0,1312.0
1,0.04,0.69,0.02,935.0
2,0.19,0.78,0.11,801.0
3,0.02,1.0,0.01,333.0
4,0.0,0.0,0.0,235.0
5,0.03,0.25,0.02,61.0
