class,f1_score,precision,recall,support
0,0.62,0.54,0.74,1334.0
1,0.12,0.66,0.06,915.0
2,0.45,0.34,0.68,784.0
3,0.36,0.51,0.28,350.0
4,0.13,0.76,0.07,226.0
5,0.03,0.5,0.01,68.0
