class,f1_score,precision,recall,support
0,0.31,0.35,0.27,1329.0
1,0.38,0.26,0.72,953.0
2,0.0,0.0,0.0,743.0
3,0.0,0.0,0.0,340.0
4,0.0,0.0,0.0,242.0
5,0.0,0.0,0.0,70.0
