class,f1_score,precision,recall,support
0,0.45,0.73,0.33,1329.0
1,0.32,0.43,0.25,955.0
2,0.4,0.44,0.37,730.0
3,0.28,0.23,0.36,351.0
4,0.23,0.14,0.63,245.0
5,0.07,0.04,0.19,67.0
