class,f1_score,precision,recall,support
0,0.59,0.56,0.63,1302.0
1,0.42,0.44,0.41,979.0
2,0.44,0.47,0.41,749.0
3,0.42,0.38,0.47,314.0
4,0.39,0.43,0.36,265.0
5,0.18,0.23,0.15,68.0
