class,f1_score,precision,recall,support
0,0.68,0.71,0.65,1325.0
1,0.48,0.49,0.47,918.0
2,0.5,0.49,0.52,775.0
3,0.5,0.42,0.63,332.0
4,0.44,0.46,0.42,265.0
5,0.35,0.47,0.27,62.0
