class,f1_score,precision,recall,support
0,0.63,0.5,0.86,1344.0
1,0.43,0.5,0.37,946.0
2,0.4,0.5,0.34,723.0
3,0.35,0.62,0.24,352.0
4,0.19,0.93,0.11,250.0
5,0.0,0.0,0.0,62.0
