class,f1_score,precision,recall,support
0,0.35,0.44,0.3,1326.0
1,0.35,0.26,0.54,966.0
2,0.11,0.19,0.07,751.0
3,0.26,0.42,0.19,336.0
4,0.21,0.19,0.23,242.0
5,0.07,0.06,0.07,56.0
