class,f1_score,precision,recall,support
0,0.63,0.5,0.86,1319.0
1,0.44,0.5,0.39,919.0
2,0.42,0.53,0.34,792.0
3,0.41,0.65,0.3,333.0
4,0.15,0.95,0.08,249.0
5,0.0,0.0,0.0,65.0
