class,f1_score,precision,recall,support
0,0.68,0.57,0.85,1328.0
1,0.41,0.61,0.32,948.0
2,0.38,0.62,0.28,744.0
3,0.42,0.66,0.31,354.0
4,0.38,0.37,0.4,245.0
5,0.07,0.04,0.33,58.0
