class,f1_score,precision,recall,support
0,0.61,0.45,0.95,1291.0
1,0.35,0.52,0.26,977.0
2,0.39,0.63,0.28,757.0
3,0.33,0.67,0.22,356.0
4,0.16,0.76,0.09,244.0
5,0.0,0.0,0.0,52.0
