class,f1_score,precision,recall,support
0,0.63,0.47,0.95,1323.0
1,0.42,0.53,0.34,944.0
2,0.36,0.54,0.26,756.0
3,0.21,0.81,0.12,322.0
4,0.02,1.0,0.01,271.0
5,0.0,0.0,0.0,61.0
